algoName, instName, numOfJobs, feasible, timeLimit, timeCost,ub, lb, status, numOfVariables, numOfConstraints, nThreads
L_00000265,Mixed Integer Linear Programming, true, 60.0, 1.559, 1813, 1813, 2, 3721, 301, 0
L_00000266,Mixed Integer Linear Programming, true, 60.0, 2.873, 1859, 1859, 2, 3721, 301, 0
L_00000267,Mixed Integer Linear Programming, true, 60.0, 1.107, 1615, 1615, 2, 3721, 301, 0
L_00000268,Mixed Integer Linear Programming, true, 60.0, 2.417, 1727, 1727, 2, 3721, 301, 0
L_00000269,Mixed Integer Linear Programming, true, 60.0, 1.913, 1794, 1794, 2, 3721, 301, 0
L_00000270,Mixed Integer Linear Programming, true, 60.0, 2.824, 1552, 1552, 2, 3721, 301, 0
L_00000271,Mixed Integer Linear Programming, true, 60.0, 1.705, 1559, 1559, 2, 3721, 301, 0
L_00000272,Mixed Integer Linear Programming, true, 60.0, 1.770, 1698, 1698, 2, 3721, 301, 0
L_00000273,Mixed Integer Linear Programming, true, 60.0, 3.583, 1833, 1833, 2, 3721, 301, 0
L_00000274,Mixed Integer Linear Programming, true, 60.0, 1.497, 1566, 1566, 2, 3721, 301, 0
L_00000275,Mixed Integer Linear Programming, true, 60.0, 1.329, 1721, 1721, 2, 3721, 301, 0
L_00000276,Mixed Integer Linear Programming, true, 60.0, 4.742, 1794, 1794, 2, 3721, 301, 0
L_00000277,Mixed Integer Linear Programming, true, 60.0, 2.172, 1847, 1847, 2, 3721, 301, 0
L_00000278,Mixed Integer Linear Programming, true, 60.0, 1.370, 1462, 1462, 2, 3721, 301, 0
L_00000279,Mixed Integer Linear Programming, true, 60.0, 1.005, 1647, 1647, 2, 3721, 301, 0
L_00000280,Mixed Integer Linear Programming, true, 60.0, 1.087, 1647, 1647, 2, 3721, 301, 0
L_00000281,Mixed Integer Linear Programming, true, 60.0, 1.131, 1657, 1657, 2, 3721, 301, 0
L_00000282,Mixed Integer Linear Programming, true, 60.0, 1.476, 1614, 1614, 2, 3721, 301, 0
L_00000283,Mixed Integer Linear Programming, true, 60.0, 2.165, 1884, 1884, 2, 3721, 301, 0
L_00000284,Mixed Integer Linear Programming, true, 60.0, 1.548, 1774, 1774, 2, 3721, 301, 0
L_00000285,Mixed Integer Linear Programming, true, 60.0, 1.361, 1585, 1585, 2, 3721, 301, 0
L_00000286,Mixed Integer Linear Programming, true, 60.0, 5.058, 1782, 1782, 2, 3721, 301, 0
L_00000287,Mixed Integer Linear Programming, true, 60.0, 1.626, 1618, 1618, 2, 3721, 301, 0
L_00000288,Mixed Integer Linear Programming, true, 60.0, 1.354, 1629, 1629, 2, 3721, 301, 0
L_00000289,Mixed Integer Linear Programming, true, 60.0, 1.944, 1578, 1578, 2, 3721, 301, 0
L_00000290,Mixed Integer Linear Programming, true, 60.0, 1.078, 1625, 1625, 2, 3721, 301, 0
L_00000291,Mixed Integer Linear Programming, true, 60.0, 5.431, 1832, 1832, 2, 3721, 301, 0
L_00000292,Mixed Integer Linear Programming, true, 60.0, 2.224, 1773, 1773, 2, 3721, 301, 0
L_00000293,Mixed Integer Linear Programming, true, 60.0, 2.314, 1674, 1674, 2, 3721, 301, 0
L_00000294,Mixed Integer Linear Programming, true, 60.0, 3.658, 1668, 1668, 2, 3721, 301, 0
L_00000295,Mixed Integer Linear Programming, true, 60.0, 1.494, 1706, 1706, 2, 3721, 301, 0
L_00000296,Mixed Integer Linear Programming, true, 60.0, 1.825, 1443, 1443, 2, 3721, 301, 0
L_00000297,Mixed Integer Linear Programming, true, 60.0, 1.963, 1721, 1721, 2, 3721, 301, 0
L_00000298,Mixed Integer Linear Programming, true, 60.0, 2.330, 1831, 1831, 2, 3721, 301, 0
L_00000299,Mixed Integer Linear Programming, true, 60.0, 1.593, 1726, 1726, 2, 3721, 301, 0
L_00000300,Mixed Integer Linear Programming, true, 60.0, 2.935, 1814, 1814, 2, 5041, 351, 0
L_00000301,Mixed Integer Linear Programming, true, 60.0, 2.856, 2075, 2075, 2, 5041, 351, 0
L_00000302,Mixed Integer Linear Programming, true, 60.0, 4.967, 1940, 1940, 2, 5041, 351, 0
L_00000303,Mixed Integer Linear Programming, true, 60.0, 1.840, 1993, 1993, 2, 5041, 351, 0
L_00000304,Mixed Integer Linear Programming, true, 60.0, 4.576, 2048, 2048, 2, 5041, 351, 0
L_00000305,Mixed Integer Linear Programming, true, 60.0, 2.438, 1879, 1879, 2, 5041, 351, 0
L_00000306,Mixed Integer Linear Programming, true, 60.0, 1.490, 1918, 1918, 2, 5041, 351, 0
L_00000307,Mixed Integer Linear Programming, true, 60.0, 2.601, 2159, 2159, 2, 5041, 351, 0
L_00000308,Mixed Integer Linear Programming, true, 60.0, 2.368, 1880, 1880, 2, 5041, 351, 0
L_00000309,Mixed Integer Linear Programming, true, 60.0, 2.269, 1945, 1945, 2, 5041, 351, 0
L_00000310,Mixed Integer Linear Programming, true, 60.0, 7.417, 1999, 1999, 2, 5041, 351, 0
L_00000311,Mixed Integer Linear Programming, true, 60.0, 2.611, 2095, 2095, 2, 5041, 351, 0
L_00000312,Mixed Integer Linear Programming, true, 60.0, 2.043, 1855, 1855, 2, 5041, 351, 0
L_00000313,Mixed Integer Linear Programming, true, 60.0, 2.493, 1865, 1865, 2, 5041, 351, 0
L_00000314,Mixed Integer Linear Programming, true, 60.0, 2.153, 1656, 1656, 2, 5041, 351, 0
L_00000315,Mixed Integer Linear Programming, true, 60.0, 3.477, 1792, 1792, 2, 5041, 351, 0
L_00000316,Mixed Integer Linear Programming, true, 60.0, 2.639, 1939, 1939, 2, 5041, 351, 0
L_00000317,Mixed Integer Linear Programming, true, 60.0, 2.270, 1995, 1995, 2, 5041, 351, 0
L_00000318,Mixed Integer Linear Programming, true, 60.0, 6.539, 2308, 2308, 2, 5041, 351, 0
L_00000319,Mixed Integer Linear Programming, true, 60.0, 2.692, 1734, 1734, 2, 5041, 351, 0
L_00000320,Mixed Integer Linear Programming, true, 60.0, 2.284, 1861, 1861, 2, 5041, 351, 0
L_00000321,Mixed Integer Linear Programming, true, 60.0, 3.052, 1923, 1923, 2, 5041, 351, 0
L_00000322,Mixed Integer Linear Programming, true, 60.0, 2.249, 2074, 2074, 2, 5041, 351, 0
L_00000323,Mixed Integer Linear Programming, true, 60.0, 5.626, 2013, 2013, 2, 5041, 351, 0
L_00000324,Mixed Integer Linear Programming, true, 60.0, 4.708, 2047, 2047, 2, 5041, 351, 0
L_00000325,Mixed Integer Linear Programming, true, 60.0, 2.376, 1840, 1840, 2, 5041, 351, 0
L_00000326,Mixed Integer Linear Programming, true, 60.0, 2.800, 1942, 1942, 2, 5041, 351, 0
L_00000327,Mixed Integer Linear Programming, true, 60.0, 4.217, 1554, 1554, 2, 5041, 351, 0
L_00000328,Mixed Integer Linear Programming, true, 60.0, 2.859, 1824, 1824, 2, 5041, 351, 0
L_00000329,Mixed Integer Linear Programming, true, 60.0, 1.878, 1805, 1805, 2, 5041, 351, 0
L_00000330,Mixed Integer Linear Programming, true, 60.0, 3.806, 1988, 1988, 2, 5041, 351, 0
L_00000331,Mixed Integer Linear Programming, true, 60.0, 2.482, 1795, 1795, 2, 5041, 351, 0
L_00000332,Mixed Integer Linear Programming, true, 60.0, 2.510, 1771, 1771, 2, 5041, 351, 0
L_00000333,Mixed Integer Linear Programming, true, 60.0, 2.293, 2000, 2000, 2, 5041, 351, 0
L_00000334,Mixed Integer Linear Programming, true, 60.0, 7.556, 2350, 2350, 2, 5041, 351, 0
L_00000335,Mixed Integer Linear Programming, true, 60.0, 6.765, 1796, 1796, 2, 5041, 351, 0
L_00000336,Mixed Integer Linear Programming, true, 60.0, 1.906, 1988, 1988, 2, 5041, 351, 0
L_00000337,Mixed Integer Linear Programming, true, 60.0, 1.020, 1960, 1960, 2, 5041, 351, 0
L_00000338,Mixed Integer Linear Programming, true, 60.0, 3.585, 1834, 1834, 2, 5041, 351, 0
L_00000339,Mixed Integer Linear Programming, true, 60.0, 3.964, 2083, 2083, 2, 5041, 351, 0
L_00000340,Mixed Integer Linear Programming, true, 60.0, 1.950, 1921, 1921, 2, 5041, 351, 0
L_00000341,Mixed Integer Linear Programming, true, 60.0, 2.846, 1854, 1854, 2, 5041, 351, 0
L_00000342,Mixed Integer Linear Programming, true, 60.0, 2.900, 2159, 2159, 2, 5041, 351, 0
L_00000343,Mixed Integer Linear Programming, true, 60.0, 3.968, 1935, 1935, 2, 5041, 351, 0
L_00000344,Mixed Integer Linear Programming, true, 60.0, 4.623, 2263, 2263, 2, 5041, 351, 0
L_00000345,Mixed Integer Linear Programming, true, 60.0, 2.833, 1719, 1719, 2, 5041, 351, 0
L_00000346,Mixed Integer Linear Programming, true, 60.0, 1.456, 1946, 1946, 2, 5041, 351, 0
L_00000347,Mixed Integer Linear Programming, true, 60.0, 2.703, 1819, 1819, 2, 5041, 351, 0
L_00000348,Mixed Integer Linear Programming, true, 60.0, 1.824, 1676, 1676, 2, 5041, 351, 0
L_00000349,Mixed Integer Linear Programming, true, 60.0, 2.263, 1710, 1710, 2, 5041, 351, 0
L_00000350,Mixed Integer Linear Programming, true, 60.0, 5.344, 2063, 2063, 2, 6561, 401, 0
L_00000351,Mixed Integer Linear Programming, true, 60.0, 7.721, 2123, 2123, 2, 6561, 401, 0
L_00000352,Mixed Integer Linear Programming, true, 60.0, 11.710, 2224, 2224, 2, 6561, 401, 0
L_00000353,Mixed Integer Linear Programming, true, 60.0, 5.127, 2076, 2076, 2, 6561, 401, 0
L_00000354,Mixed Integer Linear Programming, true, 60.0, 2.410, 2399, 2399, 2, 6561, 401, 0
L_00000355,Mixed Integer Linear Programming, true, 60.0, 8.557, 2036, 2036, 2, 6561, 401, 0
L_00000356,Mixed Integer Linear Programming, true, 60.0, 4.475, 2236, 2236, 2, 6561, 401, 0
L_00000357,Mixed Integer Linear Programming, true, 60.0, 25.088, 2180, 2180, 2, 6561, 401, 0
L_00000358,Mixed Integer Linear Programming, true, 60.0, 6.171, 2054, 2054, 2, 6561, 401, 0
L_00000359,Mixed Integer Linear Programming, true, 60.0, 11.826, 2233, 2233, 2, 6561, 401, 0
L_00000360,Mixed Integer Linear Programming, true, 60.0, 10.100, 2505, 2505, 2, 6561, 401, 0
L_00000361,Mixed Integer Linear Programming, true, 60.0, 6.509, 2279, 2279, 2, 6561, 401, 0
L_00000362,Mixed Integer Linear Programming, true, 60.0, 9.397, 2448, 2448, 2, 6561, 401, 0
L_00000363,Mixed Integer Linear Programming, true, 60.0, 3.749, 2171, 2171, 2, 6561, 401, 0
L_00000364,Mixed Integer Linear Programming, true, 60.0, 2.872, 2395, 2395, 2, 6561, 401, 0
L_00000365,Mixed Integer Linear Programming, true, 60.0, 7.942, 2300, 2300, 2, 6561, 401, 0
L_00000366,Mixed Integer Linear Programming, true, 60.0, 7.902, 2294, 2294, 2, 6561, 401, 0
L_00000367,Mixed Integer Linear Programming, true, 60.0, 8.070, 2423, 2423, 2, 6561, 401, 0
L_00000368,Mixed Integer Linear Programming, true, 60.0, 4.582, 2175, 2175, 2, 6561, 401, 0
L_00000369,Mixed Integer Linear Programming, true, 60.0, 8.376, 2357, 2357, 2, 6561, 401, 0
L_00000370,Mixed Integer Linear Programming, true, 60.0, 2.988, 2268, 2268, 2, 6561, 401, 0
L_00000371,Mixed Integer Linear Programming, true, 60.0, 2.979, 2390, 2390, 2, 6561, 401, 0
L_00000372,Mixed Integer Linear Programming, true, 60.0, 3.898, 2353, 2353, 2, 6561, 401, 0
L_00000373,Mixed Integer Linear Programming, true, 60.0, 10.720, 2458, 2458, 2, 6561, 401, 0
L_00000374,Mixed Integer Linear Programming, true, 60.0, 108.243, 2204, 2204, 2, 6561, 401, 0
L_00000375,Mixed Integer Linear Programming, true, 60.0, 5.385, 2392, 2392, 2, 6561, 401, 0
L_00000376,Mixed Integer Linear Programming, true, 60.0, 7.947, 2082, 2082, 2, 6561, 401, 0
L_00000377,Mixed Integer Linear Programming, true, 60.0, 11.774, 2237, 2237, 2, 6561, 401, 0
L_00000378,Mixed Integer Linear Programming, true, 60.0, 11.457, 2257, 2257, 2, 6561, 401, 0
L_00000379,Mixed Integer Linear Programming, true, 60.0, 84.499, 2375, 2375, 2, 6561, 401, 0
L_00000380,Mixed Integer Linear Programming, true, 60.0, 11.272, 2253, 2253, 2, 6561, 401, 0
L_00000381,Mixed Integer Linear Programming, true, 60.0, 2.033, 2020, 2020, 2, 6561, 401, 0
L_00000382,Mixed Integer Linear Programming, true, 60.0, 9.573, 2326, 2326, 2, 6561, 401, 0
L_00000383,Mixed Integer Linear Programming, true, 60.0, 3.701, 2169, 2169, 2, 6561, 401, 0
L_00000384,Mixed Integer Linear Programming, true, 60.0, 5.302, 2177, 2177, 2, 6561, 401, 0
L_00000385,Mixed Integer Linear Programming, true, 60.0, 9.354, 2383, 2383, 2, 6561, 401, 0
L_00000386,Mixed Integer Linear Programming, true, 60.0, 9.666, 2294, 2294, 2, 6561, 401, 0
L_00000387,Mixed Integer Linear Programming, true, 60.0, 7.434, 2285, 2285, 2, 6561, 401, 0
L_00000388,Mixed Integer Linear Programming, true, 60.0, 3.347, 2127, 2127, 2, 6561, 401, 0
L_00000389,Mixed Integer Linear Programming, true, 60.0, 7.007, 2325, 2325, 2, 6561, 401, 0
L_00000390,Mixed Integer Linear Programming, true, 60.0, 12.213, 2222, 2222, 2, 6561, 401, 0
L_00000391,Mixed Integer Linear Programming, true, 60.0, 4.217, 2099, 2099, 2, 6561, 401, 0
L_00000392,Mixed Integer Linear Programming, true, 60.0, 3.393, 2104, 2104, 2, 6561, 401, 0
