instName, numOfJobs, numOfThreads, timeLimit, feasible, optimal, globalUB, globalLB, gap,rootUB, rootLB, timeCost, timeOnRoot, timeOnCG, timeOnRMP, timeOnPP, timeOnHeuristics, cntRMPCall, cntPPCall, cntHeuristicsCall, numOfNodes, numOfNodesSolved, numOfNodesRemained, numOfNodesPrunedByInfeasible, numOfNodesPrunedByBound, numOfNodesPrunedByOptimal, numOfLabels, numOfLabelsPrunedByLb, numOfLabelsDominated
L_00000271,60,1,3600,1,1,1559.000, 1559.000, 0.000, 1559.000, 1541.000,0.183, 0.078, 0.172, 0.025, 0.136, 0.003,13, 13, 1,3,3,0,1,1,0,112517,105850,0,
L_00000272,60,1,3600,1,1,1698.000, 1698.000, 0.000, 1698.000, 1694.000,0.143, 0.087, 0.127, 0.018, 0.096, 0.004,13, 13, 1,3,3,0,1,1,0,73350,67187,0,
L_00000273,60,1,3600,1,1,1833.000, 1833.000, 0.000, 1836.000, 1821.000,0.384, 0.177, 0.368, 0.058, 0.268, 0.006,28, 28, 11,23,12,11,1,0,0,241561,224649,0,
L_00000274,60,1,3600,1,1,1566.000, 1566.000, 0.000, 1566.000, 1549.000,0.299, 0.094, 0.288, 0.035, 0.241, 0.004,15, 15, 1,3,3,0,1,1,0,195810,185713,0,
L_00000275,60,1,3600,1,1,1721.000, 1721.000, 0.000, 1722.000, 1720.000,0.202, 0.114, 0.189, 0.026, 0.139, 0.004,19, 19, 7,15,8,7,1,0,0,119353,110511,0,
L_00000276,60,1,3600,1,1,1794.000, 1794.000, 0.000, 1796.000, 1778.000,0.379, 0.093, 0.363, 0.104, 0.211, 0.004,28, 28, 8,17,11,6,1,2,0,179627,168724,0,
L_00000277,60,1,3600,1,1,1847.000, 1847.000, 0.000, 1852.000, 1836.000,0.513, 0.067, 0.495, 0.178, 0.222, 0.004,47, 47, 22,45,29,16,1,6,0,184718,173404,0,
L_00000278,60,1,3600,1,1,1462.000, 1462.000, 0.000, 1462.000, 1457.000,0.165, 0.124, 0.152, 0.014, 0.129, 0.004,12, 12, 1,3,3,0,1,1,0,119429,110068,0,
L_00000279,60,1,3600,1,1,1647.000, 1647.000, 0.000, 1647.000, 1638.000,0.181, 0.088, 0.170, 0.022, 0.135, 0.003,16, 16, 1,3,3,0,1,1,0,116553,108808,0,
L_00000280,60,1,3600,1,1,1647.000, 1647.000, 0.000, 1649.000, 1638.000,0.152, 0.085, 0.138, 0.030, 0.091, 0.004,15, 15, 3,7,4,3,1,0,0,70087,64773,0,
L_00000281,60,1,3600,1,1,1657.000, 1657.000, 0.000, 1660.000, 1649.000,0.120, 0.081, 0.106, 0.017, 0.073, 0.003,11, 11, 3,7,4,3,1,0,0,57394,53208,0,
L_00000282,60,1,3600,1,1,1614.000, 1614.000, 0.000, 1614.000, 1602.000,0.156, 0.058, 0.143, 0.018, 0.116, 0.003,10, 10, 1,3,3,0,1,1,0,86447,79803,0,
L_00000283,60,1,3600,1,1,1884.000, 1884.000, 0.000, 1886.000, 1877.000,0.220, 0.095, 0.204, 0.035, 0.153, 0.003,17, 17, 4,9,5,4,1,0,0,110580,104017,0,
L_00000284,60,1,3600,1,1,1774.000, 1774.000, 0.000, 1779.000, 1756.000,0.413, 0.110, 0.378, 0.101, 0.229, 0.005,25, 25, 8,17,10,7,1,1,0,186562,176162,0,
L_00000285,60,1,3600,1,1,1585.000, 1585.000, 0.000, 1585.000, 1570.000,0.318, 0.081, 0.306, 0.028, 0.268, 0.004,14, 14, 1,3,3,0,1,1,0,213986,203645,0,
L_00000286,60,1,3600,1,1,1782.000, 1782.000, 0.000, 1782.000, 1765.000,0.215, 0.115, 0.204, 0.031, 0.162, 0.003,15, 15, 1,3,3,0,1,1,0,132098,124892,0,
L_00000287,60,1,3600,1,1,1618.000, 1618.000, 0.000, 1623.000, 1606.000,1.615, 0.091, 1.511, 0.421, 0.365, 0.009,116, 116, 65,131,86,45,1,20,0,320287,298534,0,
L_00000288,60,1,3600,1,1,1629.000, 1629.000, 0.000, 1629.000, 1618.000,0.142, 0.069, 0.129, 0.025, 0.090, 0.004,13, 13, 1,3,3,0,1,1,0,59610,55417,0,
L_00000289,60,1,3600,1,1,1578.000, 1578.000, 0.000, 1578.000, 1562.000,0.275, 0.100, 0.263, 0.035, 0.213, 0.004,15, 15, 1,3,3,0,1,1,0,166395,155271,0,
L_00000290,60,1,3600,1,1,1625.000, 1625.000, 0.000, 1626.000, 1614.000,0.165, 0.098, 0.152, 0.030, 0.112, 0.004,15, 15, 2,5,3,2,1,0,0,95175,88331,0,
L_00000291,60,1,3600,1,1,1832.000, 1832.000, 0.000, 1836.000, 1820.000,0.288, 0.124, 0.274, 0.049, 0.197, 0.004,22, 22, 7,15,8,7,1,0,0,163798,154602,0,
L_00000292,60,1,3600,1,1,1773.000, 1773.000, 0.000, 1773.000, 1755.000,0.220, 0.110, 0.209, 0.039, 0.157, 0.004,16, 16, 1,3,3,0,1,1,0,145561,135424,0,
L_00000293,60,1,3600,1,1,1674.000, 1674.000, 0.000, 1675.000, 1668.000,0.128, 0.093, 0.115, 0.020, 0.087, 0.003,14, 14, 2,5,3,2,1,0,0,62777,58568,0,
L_00000294,60,1,3600,1,1,1668.000, 1668.000, 0.000, 1670.000, 1661.000,0.374, 0.100, 0.357, 0.063, 0.236, 0.006,33, 33, 15,31,16,15,1,0,0,217991,204594,0,
L_00000295,60,1,3600,1,1,1706.000, 1706.000, 0.000, 1708.000, 1703.000,0.129, 0.090, 0.115, 0.020, 0.085, 0.004,14, 14, 2,5,3,2,1,0,0,66048,61245,0,
L_00000296,60,1,3600,1,1,1443.000, 1443.000, 0.000, 1443.000, 1436.000,0.139, 0.098, 0.127, 0.022, 0.092, 0.004,14, 14, 1,3,3,0,1,1,0,70257,64970,0,
L_00000297,60,1,3600,1,1,1721.000, 1721.000, 0.000, 1721.000, 1720.000,0.141, 0.082, 0.127, 0.015, 0.100, 0.004,14, 14, 1,3,3,0,1,1,0,69846,65582,0,
L_00000298,60,1,3600,1,1,1831.000, 1831.000, 0.000, 1834.000, 1819.000,0.272, 0.116, 0.258, 0.035, 0.208, 0.003,19, 19, 4,9,5,4,1,0,0,138444,131152,0,
L_00000299,60,1,3600,1,1,1726.000, 1726.000, 0.000, 1727.000, 1725.000,0.207, 0.101, 0.193, 0.035, 0.129, 0.003,22, 22, 7,15,8,7,1,0,0,97274,91311,0,
L_00000300,70,1,3600,1,1,1814.000, 1814.000, 0.000, 1816.000, 1800.000,0.311, 0.201, 0.290, 0.043, 0.235, 0.011,16, 16, 2,5,3,2,1,0,0,136474,127355,0,
L_00000301,70,1,3600,1,1,2075.000, 2075.000, 0.000, 2075.000, 2065.000,0.240, 0.159, 0.228, 0.037, 0.176, 0.004,18, 18, 1,3,3,0,1,1,0,126597,117226,0,
L_00000302,70,1,3600,1,1,1940.000, 1940.000, 0.000, 1945.000, 1938.000,0.165, 0.140, 0.151, 0.023, 0.115, 0.004,15, 15, 2,5,3,2,1,0,0,79511,74141,0,
L_00000303,70,1,3600,1,1,1993.000, 1993.000, 0.000, 1993.000, 1975.000,0.289, 0.129, 0.273, 0.048, 0.211, 0.007,18, 18, 1,3,3,0,1,1,0,154585,145301,0,
L_00000304,70,1,3600,1,1,2048.000, 2048.000, 0.000, 2048.000, 2035.000,0.220, 0.148, 0.205, 0.034, 0.161, 0.004,17, 17, 1,3,3,0,1,1,0,134709,124095,0,
L_00000305,70,1,3600,1,1,1879.000, 1879.000, 0.000, 1879.000, 1871.000,0.218, 0.172, 0.205, 0.025, 0.166, 0.004,15, 15, 1,3,3,0,1,1,0,137467,127012,0,
L_00000306,70,1,3600,1,1,1918.000, 1918.000, 0.000, 1918.000, 1914.000,0.246, 0.189, 0.233, 0.033, 0.184, 0.005,16, 16, 1,3,3,0,1,1,0,123314,115939,0,
L_00000307,70,1,3600,1,1,2159.000, 2159.000, 0.000, 2163.000, 2157.000,0.239, 0.140, 0.223, 0.031, 0.177, 0.005,17, 17, 3,7,4,3,1,0,0,117079,110375,0,
L_00000308,70,1,3600,1,1,1880.000, 1880.000, 0.000, 1881.000, 1872.000,0.334, 0.184, 0.318, 0.046, 0.236, 0.005,21, 21, 6,13,7,6,1,0,0,168248,159098,0,
L_00000309,70,1,3600,1,1,1945.000, 1945.000, 0.000, 1945.000, 1944.000,0.180, 0.133, 0.169, 0.022, 0.129, 0.004,13, 13, 1,3,3,0,1,1,0,89398,83845,0,
L_00000310,70,1,3600,1,1,1999.000, 1999.000, 0.000, 1999.000, 1981.000,0.455, 0.180, 0.436, 0.056, 0.366, 0.010,19, 19, 1,3,3,0,1,1,0,260574,246610,0,
L_00000311,70,1,3600,1,1,2095.000, 2095.000, 0.000, 2095.000, 2087.000,0.237, 0.161, 0.224, 0.038, 0.168, 0.004,17, 17, 1,3,3,0,1,1,0,118928,110982,0,
L_00000312,70,1,3600,1,1,1855.000, 1855.000, 0.000, 1856.000, 1845.000,0.248, 0.106, 0.235, 0.037, 0.184, 0.004,17, 17, 2,5,3,2,1,0,0,120026,112295,0,
L_00000313,70,1,3600,1,1,1865.000, 1865.000, 0.000, 1867.000, 1856.000,0.228, 0.160, 0.214, 0.032, 0.163, 0.004,13, 13, 4,9,5,4,1,0,0,144988,134013,0,
L_00000314,70,1,3600,1,1,1656.000, 1656.000, 0.000, 1656.000, 1648.000,0.227, 0.163, 0.216, 0.026, 0.176, 0.003,13, 13, 1,3,3,0,1,1,0,147247,137879,0,
L_00000315,70,1,3600,1,1,1792.000, 1792.000, 0.000, 1794.000, 1776.000,0.395, 0.202, 0.381, 0.059, 0.301, 0.004,18, 18, 3,7,4,3,1,0,0,244694,228497,0,
L_00000316,70,1,3600,1,1,1939.000, 1939.000, 0.000, 1939.000, 1937.000,0.165, 0.129, 0.154, 0.020, 0.121, 0.003,13, 13, 1,3,3,0,1,1,0,84944,79323,0,
L_00000317,70,1,3600,1,1,1995.000, 1995.000, 0.000, 1996.000, 1977.000,0.445, 0.142, 0.430, 0.112, 0.269, 0.005,25, 25, 7,15,8,7,1,0,0,202046,188278,0,
L_00000318,70,1,3600,1,1,2308.000, 2308.000, 0.000, 2310.000, 2299.000,1.271, 0.164, 1.142, 0.241, 0.472, 0.008,78, 78, 45,91,55,36,1,9,0,338119,320817,0,
L_00000319,70,1,3600,1,1,1734.000, 1734.000, 0.000, 1735.000, 1734.000,0.283, 0.200, 0.268, 0.029, 0.226, 0.004,14, 14, 3,7,4,3,1,0,0,201751,189510,0,
L_00000320,70,1,3600,1,1,1861.000, 1861.000, 0.000, 1861.000, 1852.000,0.200, 0.123, 0.189, 0.034, 0.141, 0.003,15, 15, 1,3,3,0,1,1,0,106895,99761,0,
L_00000321,70,1,3600,1,1,1923.000, 1923.000, 0.000, 1924.000, 1920.000,0.255, 0.126, 0.239, 0.040, 0.160, 0.004,20, 20, 7,15,8,7,1,0,0,116351,109055,0,
L_00000322,70,1,3600,1,1,2074.000, 2074.000, 0.000, 2075.000, 2064.000,0.264, 0.174, 0.250, 0.033, 0.195, 0.004,18, 18, 3,7,4,3,1,0,0,141533,133766,0,
L_00000323,70,1,3600,1,1,2013.000, 2013.000, 0.000, 2013.000, 1997.000,0.256, 0.127, 0.244, 0.043, 0.188, 0.004,16, 16, 1,3,3,0,1,1,0,136676,127764,0,
L_00000324,70,1,3600,1,1,2047.000, 2047.000, 0.000, 2052.000, 2034.000,0.389, 0.229, 0.372, 0.043, 0.307, 0.004,17, 17, 4,9,5,4,1,0,0,247695,234632,0,
L_00000325,70,1,3600,1,1,1840.000, 1840.000, 0.000, 1840.000, 1828.000,0.203, 0.105, 0.191, 0.030, 0.151, 0.004,14, 14, 1,3,3,0,1,1,0,106906,100691,0,
L_00000326,70,1,3600,1,1,1942.000, 1942.000, 0.000, 1947.000, 1941.000,0.208, 0.144, 0.194, 0.030, 0.145, 0.003,15, 15, 4,9,5,4,1,0,0,119266,111261,0,
L_00000327,70,1,3600,1,1,1554.000, 1554.000, 0.000, 1554.000, 1536.000,0.444, 0.118, 0.432, 0.105, 0.306, 0.004,21, 21, 1,3,3,0,1,1,0,258158,240003,0,
L_00000328,70,1,3600,1,1,1824.000, 1824.000, 0.000, 1824.000, 1811.000,0.320, 0.203, 0.308, 0.031, 0.262, 0.004,16, 16, 1,3,3,0,1,1,0,212516,199978,0,
L_00000329,70,1,3600,1,1,1805.000, 1805.000, 0.000, 1806.000, 1790.000,0.225, 0.112, 0.211, 0.051, 0.140, 0.005,15, 15, 3,7,4,3,1,0,0,107711,99839,0,
L_00000330,70,1,3600,1,1,1988.000, 1988.000, 0.000, 1990.000, 1969.000,0.495, 0.221, 0.480, 0.056, 0.412, 0.004,17, 17, 2,5,3,2,1,0,0,377899,354642,0,
L_00000331,70,1,3600,1,1,1795.000, 1795.000, 0.000, 1795.000, 1779.000,0.272, 0.112, 0.259, 0.032, 0.215, 0.004,13, 13, 1,3,3,0,1,1,0,194562,182972,0,
L_00000332,70,1,3600,1,1,1771.000, 1771.000, 0.000, 1772.000, 1753.000,0.507, 0.138, 0.489, 0.131, 0.309, 0.004,24, 24, 5,11,6,5,1,0,0,229374,215150,0,
L_00000333,70,1,3600,1,1,2000.000, 2000.000, 0.000, 2000.000, 1982.000,0.280, 0.184, 0.268, 0.048, 0.205, 0.004,18, 18, 1,3,3,0,1,1,0,180859,166803,0,
L_00000334,70,1,3600,1,1,2350.000, 2350.000, 0.000, 2352.000, 2345.000,0.230, 0.155, 0.217, 0.034, 0.166, 0.003,16, 16, 3,7,4,3,1,0,0,134452,126217,0,
L_00000335,70,1,3600,1,1,1796.000, 1796.000, 0.000, 1796.000, 1780.000,0.287, 0.142, 0.275, 0.051, 0.211, 0.004,18, 18, 1,3,3,0,1,1,0,167005,155359,0,
L_00000336,70,1,3600,1,1,1988.000, 1988.000, 0.000, 1988.000, 1969.000,0.265, 0.120, 0.254, 0.044, 0.196, 0.003,16, 16, 1,3,3,0,1,1,0,135299,127771,0,
L_00000337,70,1,3600,1,1,1960.000, 1960.000, 0.000, 1983.000, 1960.000,0.257, 0.139, 0.242, 0.036, 0.184, 0.003,17, 17, 5,11,5,6,0,0,0,127260,118760,0,
L_00000338,70,1,3600,1,1,1834.000, 1834.000, 0.000, 1834.000, 1822.000,0.228, 0.142, 0.216, 0.032, 0.167, 0.004,14, 14, 1,3,3,0,1,1,0,122015,114745,0,
L_00000339,70,1,3600,1,1,2083.000, 2083.000, 0.000, 2087.000, 2074.000,0.198, 0.124, 0.186, 0.030, 0.144, 0.003,13, 13, 2,5,3,2,1,0,0,108455,101150,0,
L_00000340,70,1,3600,1,1,1921.000, 1921.000, 0.000, 1922.000, 1918.000,0.222, 0.160, 0.208, 0.027, 0.164, 0.003,14, 14, 2,5,3,2,1,0,0,108315,102186,0,
L_00000341,70,1,3600,1,1,1854.000, 1854.000, 0.000, 1855.000, 1844.000,0.322, 0.198, 0.307, 0.036, 0.238, 0.003,17, 17, 5,11,6,5,1,0,0,204753,190352,0,
L_00000342,70,1,3600,1,1,2159.000, 2159.000, 0.000, 2162.000, 2157.000,0.256, 0.137, 0.242, 0.042, 0.170, 0.004,22, 22, 6,13,7,6,1,0,0,130827,122964,0,
L_00000343,70,1,3600,1,1,1935.000, 1935.000, 0.000, 1935.000, 1933.000,0.203, 0.120, 0.191, 0.028, 0.149, 0.004,15, 15, 1,3,3,0,1,1,0,106397,98987,0,
L_00000344,70,1,3600,1,1,2263.000, 2263.000, 0.000, 2264.000, 2250.000,0.521, 0.136, 0.506, 0.097, 0.329, 0.003,31, 31, 12,25,13,12,1,0,0,230380,217328,0,
L_00000345,70,1,3600,1,1,1719.000, 1719.000, 0.000, 1719.000, 1717.000,0.217, 0.159, 0.203, 0.024, 0.163, 0.004,16, 16, 1,3,3,0,1,1,0,106688,100560,0,
L_00000346,70,1,3600,1,1,1946.000, 1946.000, 0.000, 1947.000, 1945.000,0.206, 0.133, 0.192, 0.024, 0.153, 0.004,14, 14, 2,5,3,2,1,0,0,103143,96977,0,
L_00000347,70,1,3600,1,1,1819.000, 1819.000, 0.000, 1819.000, 1805.000,0.198, 0.126, 0.187, 0.031, 0.145, 0.003,15, 15, 1,3,3,0,1,1,0,115605,107487,0,
L_00000348,70,1,3600,1,1,1676.000, 1676.000, 0.000, 1676.000, 1670.000,0.282, 0.179, 0.270, 0.033, 0.219, 0.003,15, 15, 1,3,3,0,1,1,0,171503,159895,0,
L_00000349,70,1,3600,1,1,1710.000, 1710.000, 0.000, 1710.000, 1707.000,0.184, 0.149, 0.172, 0.020, 0.135, 0.004,12, 12, 1,3,3,0,1,1,0,116843,107464,0,
L_00000350,80,1,3600,1,1,2063.000, 2063.000, 0.000, 2063.000, 2052.000,0.321, 0.200, 0.310, 0.039, 0.253, 0.003,14, 14, 1,3,3,0,1,1,0,204308,189146,0,
L_00000351,80,1,3600,1,1,2123.000, 2123.000, 0.000, 2123.000, 2118.000,0.327, 0.247, 0.314, 0.046, 0.247, 0.004,17, 17, 1,3,3,0,1,1,0,190016,176475,0,
L_00000352,80,1,3600,1,1,2224.000, 2224.000, 0.000, 2224.000, 2207.000,0.409, 0.216, 0.396, 0.050, 0.326, 0.003,17, 17, 1,3,3,0,1,1,0,215055,202799,0,
L_00000353,80,1,3600,1,1,2076.000, 2076.000, 0.000, 2079.000, 2066.000,0.421, 0.229, 0.406, 0.059, 0.304, 0.005,20, 20, 5,11,6,5,1,0,0,212382,200207,0,
L_00000354,80,1,3600,1,1,2399.000, 2399.000, 0.000, 2423.000, 2399.000,0.453, 0.235, 0.439, 0.062, 0.355, 0.004,19, 19, 2,5,3,2,1,0,0,228527,216392,0,
L_00000355,80,1,3600,1,1,2036.000, 2036.000, 0.000, 2036.000, 2022.000,0.405, 0.215, 0.393, 0.069, 0.305, 0.004,18, 18, 1,3,3,0,1,1,0,207461,194947,0,
L_00000356,80,1,3600,1,1,2236.000, 2236.000, 0.000, 2238.000, 2220.000,0.390, 0.253, 0.376, 0.048, 0.311, 0.003,17, 17, 2,5,3,2,1,0,0,228993,216119,0,
L_00000357,80,1,3600,1,1,2180.000, 2180.000, 0.000, 2180.000, 2180.000,0.190, 0.179, 0.179, 0.024, 0.148, 0.003,10, 10, 1,3,1,2,0,0,0,102288,95232,0,
L_00000358,80,1,3600,1,1,2054.000, 2054.000, 0.000, 2054.000, 2042.000,0.423, 0.231, 0.411, 0.046, 0.345, 0.003,17, 17, 1,3,3,0,1,1,0,212319,201235,0,
L_00000359,80,1,3600,1,1,2233.000, 2233.000, 0.000, 2233.000, 2217.000,0.395, 0.229, 0.382, 0.058, 0.305, 0.003,17, 17, 1,3,3,0,1,1,0,196364,185698,0,
L_00000360,80,1,3600,1,1,2505.000, 2505.000, 0.000, 2508.000, 2494.000,0.533, 0.208, 0.518, 0.089, 0.358, 0.003,27, 27, 10,21,11,10,1,0,0,214974,204176,0,
L_00000361,80,1,3600,1,1,2279.000, 2279.000, 0.000, 2284.000, 2267.000,0.334, 0.247, 0.320, 0.043, 0.257, 0.004,15, 15, 2,5,3,2,1,0,0,168587,159039,0,
L_00000362,80,1,3600,1,1,2448.000, 2448.000, 0.000, 2449.000, 2431.000,0.945, 0.232, 0.928, 0.219, 0.567, 0.004,36, 36, 12,25,14,11,1,1,0,333816,318784,0,
L_00000363,80,1,3600,1,1,2171.000, 2171.000, 0.000, 2172.000, 2171.000,0.634, 0.423, 0.618, 0.055, 0.483, 0.005,26, 26, 10,21,11,10,1,0,0,300304,286290,0,
L_00000364,80,1,3600,1,1,2395.000, 2395.000, 0.000, 2398.000, 2395.000,0.631, 0.173, 0.615, 0.112, 0.361, 0.004,34, 34, 17,35,18,17,1,0,0,238810,225400,0,
L_00000365,80,1,3600,1,1,2300.000, 2300.000, 0.000, 2304.000, 2290.000,0.390, 0.256, 0.376, 0.045, 0.293, 0.004,18, 18, 5,11,6,5,1,0,0,192361,181830,0,
L_00000366,80,1,3600,1,1,2294.000, 2294.000, 0.000, 2297.000, 2284.000,0.410, 0.232, 0.397, 0.045, 0.324, 0.004,18, 18, 3,7,4,3,1,0,0,193135,182747,0,
L_00000367,80,1,3600,1,1,2423.000, 2423.000, 0.000, 2424.000, 2404.000,0.586, 0.228, 0.571, 0.130, 0.372, 0.003,24, 24, 4,9,7,2,1,2,0,257439,244036,0,
L_00000368,80,1,3600,1,1,2175.000, 2175.000, 0.000, 2177.000, 2175.000,0.324, 0.230, 0.310, 0.037, 0.254, 0.004,14, 14, 2,5,3,2,1,0,0,148258,140431,0,
L_00000369,80,1,3600,1,1,2357.000, 2357.000, 0.000, 2358.000, 2353.000,0.434, 0.245, 0.420, 0.056, 0.292, 0.004,23, 23, 8,17,9,8,1,0,0,193623,183032,0,
L_00000370,80,1,3600,1,1,2268.000, 2268.000, 0.000, 2269.000, 2255.000,0.696, 0.239, 0.681, 0.127, 0.480, 0.003,27, 27, 8,17,9,8,1,0,0,322691,307852,0,
L_00000371,80,1,3600,1,1,2390.000, 2390.000, 0.000, 2391.000, 2389.000,0.351, 0.214, 0.338, 0.047, 0.257, 0.004,18, 18, 4,9,5,4,1,0,0,154511,146294,0,
L_00000372,80,1,3600,1,1,2353.000, 2353.000, 0.000, 2353.000, 2349.000,0.277, 0.216, 0.266, 0.042, 0.203, 0.004,16, 16, 1,3,3,0,1,1,0,124105,117116,0,
L_00000373,80,1,3600,1,1,2458.000, 2458.000, 0.000, 2458.000, 2442.000,0.346, 0.225, 0.334, 0.050, 0.269, 0.004,16, 16, 1,3,3,0,1,1,0,175239,165483,0,
L_00000374,80,1,3600,1,1,2204.000, 2204.000, 0.000, 2209.000, 2184.000,7.139, 0.211, 7.090, 2.000, 0.540, 0.017,327, 327, 153,307,305,0,3,151,0,293065,277196,0,
L_00000375,80,1,3600,1,1,2392.000, 2392.000, 0.000, 2392.000, 2392.000,0.191, 0.179, 0.179, 0.025, 0.147, 0.004,11, 11, 1,3,1,2,0,0,0,94805,88682,0,
L_00000376,80,1,3600,1,1,2082.000, 2082.000, 0.000, 2082.000, 2073.000,0.318, 0.199, 0.307, 0.045, 0.241, 0.004,17, 17, 1,3,3,0,1,1,0,166239,155910,0,
L_00000377,80,1,3600,1,1,2237.000, 2237.000, 0.000, 2239.000, 2221.000,0.665, 0.219, 0.648, 0.169, 0.383, 0.004,29, 29, 7,15,9,6,1,1,0,283935,266589,0,
L_00000378,80,1,3600,1,1,2257.000, 2257.000, 0.000, 2260.000, 2243.000,0.473, 0.127, 0.451, 0.097, 0.285, 0.007,25, 25, 9,19,10,9,1,0,0,182384,170639,0,
L_00000379,80,1,3600,1,1,2375.000, 2375.000, 0.000, 2375.000, 2373.000,0.302, 0.229, 0.291, 0.046, 0.226, 0.004,16, 16, 1,3,3,0,1,1,0,141637,133390,0,
L_00000380,80,1,3600,1,1,2253.000, 2253.000, 0.000, 2258.000, 2239.000,0.392, 0.200, 0.378, 0.073, 0.282, 0.003,19, 19, 2,5,3,2,1,0,0,203163,189048,0,
L_00000381,80,1,3600,1,1,2020.000, 2020.000, 0.000, 2023.000, 2004.000,0.340, 0.158, 0.324, 0.051, 0.245, 0.003,18, 18, 3,7,4,3,1,0,0,157367,147552,0,
L_00000382,80,1,3600,1,1,2326.000, 2326.000, 0.000, 2327.000, 2319.000,0.446, 0.282, 0.430, 0.045, 0.335, 0.005,23, 23, 6,13,7,6,1,0,0,228641,215141,0,
L_00000383,80,1,3600,1,1,2169.000, 2169.000, 0.000, 2171.000, 2168.000,0.312, 0.227, 0.297, 0.037, 0.239, 0.003,16, 16, 2,5,3,2,1,0,0,157216,148326,0,
L_00000384,80,1,3600,1,1,2177.000, 2177.000, 0.000, 2178.000, 2177.000,0.314, 0.204, 0.298, 0.032, 0.232, 0.006,16, 16, 4,9,5,4,1,0,0,149232,141066,0,
L_00000385,80,1,3600,1,1,2383.000, 2383.000, 0.000, 2385.000, 2382.000,0.556, 0.424, 0.540, 0.042, 0.436, 0.004,22, 22, 7,15,8,7,1,0,0,333623,313729,0,
L_00000386,80,1,3600,1,1,2294.000, 2294.000, 0.000, 2297.000, 2284.000,7.845, 0.220, 6.777, 2.051, 1.430, 0.037,222, 222, 149,299,179,120,1,29,0,865139,824134,0,
L_00000387,80,1,3600,1,1,2285.000, 2285.000, 0.000, 2285.000, 2274.000,0.341, 0.254, 0.330, 0.046, 0.259, 0.004,16, 16, 1,3,3,0,1,1,0,166046,156293,0,
L_00000388,80,1,3600,1,1,2127.000, 2127.000, 0.000, 2127.000, 2122.000,0.388, 0.165, 0.375, 0.038, 0.318, 0.003,15, 15, 1,3,3,0,1,1,0,257109,244806,0,
L_00000389,80,1,3600,1,1,2325.000, 2325.000, 0.000, 2327.000, 2318.000,0.266, 0.192, 0.252, 0.037, 0.193, 0.003,15, 15, 2,5,3,2,1,0,0,121790,114634,0,
L_00000390,80,1,3600,1,1,2222.000, 2222.000, 0.000, 2222.000, 2205.000,0.580, 0.224, 0.567, 0.049, 0.498, 0.003,18, 18, 1,3,3,0,1,1,0,324601,309136,0,
L_00000391,80,1,3600,1,1,2099.000, 2099.000, 0.000, 2099.000, 2091.000,0.434, 0.308, 0.422, 0.028, 0.375, 0.003,12, 12, 1,3,3,0,1,1,0,309199,290227,0,
L_00000392,80,1,3600,1,1,2104.000, 2104.000, 0.000, 2107.000, 2097.000,0.324, 0.203, 0.309, 0.035, 0.257, 0.004,14, 14, 2,5,3,2,1,0,0,165697,157143,0,
L_00000393,80,1,3600,1,1,2224.000, 2224.000, 0.000, 2225.000, 2207.000,0.641, 0.235, 0.616, 0.181, 0.332, 0.004,29, 29, 6,13,8,5,1,1,0,217803,204327,0,
L_00000394,80,1,3600,1,1,2573.000, 2573.000, 0.000, 2574.000, 2569.000,0.798, 0.208, 0.779, 0.165, 0.421, 0.004,48, 48, 24,49,25,24,1,0,0,260895,247699,0,
L_00000395,80,1,3600,1,1,2273.000, 2273.000, 0.000, 2274.000, 2261.000,0.528, 0.232, 0.512, 0.080, 0.370, 0.003,26, 26, 8,17,9,8,1,0,0,246924,233447,0,
L_00000396,80,1,3600,1,1,2294.000, 2294.000, 0.000, 2298.000, 2284.000,0.491, 0.203, 0.475, 0.087, 0.301, 0.003,26, 26, 10,21,11,10,1,0,0,191389,180564,0,
L_00000397,80,1,3600,1,1,2265.000, 2265.000, 0.000, 2268.000, 2252.000,6.015, 0.233, 5.081, 1.466, 1.672, 0.013,160, 160, 113,227,116,111,1,2,0,1105858,1053905,0,
L_00000398,80,1,3600,1,1,2002.000, 2002.000, 0.000, 2002.000, 1985.000,0.401, 0.226, 0.389, 0.080, 0.289, 0.004,19, 19, 1,3,3,0,1,1,0,209501,195811,0,
L_00000399,80,1,3600,1,1,2256.000, 2256.000, 0.000, 2260.000, 2242.000,0.366, 0.271, 0.352, 0.054, 0.277, 0.004,17, 17, 2,5,3,2,1,0,0,186629,174446,0,
L_00000400,90,1,3600,1,1,2730.000, 2730.000, 0.000, 2738.000, 2719.000,2.220, 0.340, 2.194, 0.562, 0.714, 0.009,72, 72, 34,69,46,23,1,11,0,386276,367525,0,
L_00000401,90,1,3600,1,1,2338.000, 2338.000, 0.000, 2339.000, 2332.000,2.011, 0.277, 1.969, 0.449, 1.013, 0.012,64, 64, 33,67,34,33,1,0,0,556885,529305,0,
L_00000402,90,1,3600,1,1,2570.000, 2570.000, 0.000, 2571.000, 2565.000,0.887, 0.344, 0.869, 0.096, 0.651, 0.005,29, 29, 11,23,12,11,1,0,0,327713,314128,0,
L_00000403,90,1,3600,1,1,2390.000, 2390.000, 0.000, 2392.000, 2389.000,1.480, 0.351, 1.460, 0.189, 0.998, 0.004,44, 44, 23,47,24,23,1,0,0,512285,491303,0,
